job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay
74072945,"Generative AI Go-To-Market Lead, Google Cloud Consulting","As the Generative AI Go-to-Market Lead for Google Cloud Consulting, you will be responsible for leading all early customer and cross-functional con...",Google Inc.,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-02-27T22:14:00Z,27d ago
74090740,"Postdoctoral Associate (Ethical, accountable & transparent AI)",The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:40:42Z,27d ago
74090706,Research Scientist (Designing human-AI teams) (SS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:39:19Z,27d ago
74090459,Research Engineer (Designing human-AI teams) (CS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Engineering,Other,Full time,,2024-02-28T09:29:44Z,27d ago
74090592,Postdoctoral Associate (Designing human-AI teams) (SS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:36:33Z,27d ago
74065734,Internship: Data/AI Engineer (May - Aug 2024),"In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and perso...",IBM SERVICES TALENT DELIVERY PTE. LTD.,Central Region,Administration & Office Support,Administrative Assistants,Full time,,2024-02-27T13:43:00Z,28d ago
74090665,Research Engineer (Designing human-AI teams) (SS),The M3S programme aims to promote the use of AI and machines for practical applications through an intersectional approach.,Singapore-MIT Alliance for Research and Technology Centre,Central Region,Science & Technology,Other,Full time,,2024-02-28T09:37:50Z,27d ago
74065546,AI Agent Development (Assistant) Product Manager,"We're looking for an AI Agent Development (Assistant) Product Manager to join our dynamic team. In this innovative role, you'll have the chance to ...",Jeffery Adventure Pte. Ltd.,West Region,Information & Communication Technology,Product Management & Development,Part time,,2024-02-27T12:13:00Z,28d ago
73769555,Intern for AI Machine Learning - AquaEasy,The intern will be responsible for assisting the AI data scientist in analyzing and utilizing shrimp farming data. They will help deploy the machin...,ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-15T12:45:00Z,30d+ ago
72035864,AI/HPC Infrastructure Engineer,"Play a crucial role in designing, implementing, and managing the infrastructure that supports our AI initiatives.",DSO National Laboratories,West Region,Information & Communication Technology,Security,Full time,,2024-02-26T08:57:14Z,1mo ago
74065550,"Principal Platform Specialist, AI/ML","Snowflake’s Data Cloud team is actively seeking a Data Engineering and Data Lake Platform Principal to join our growing team.
In this role you will...",Snowflake,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-02-27T12:05:00Z,28d ago
74017640,"Software Engineer, AI Centre for Educational Technologies",-,National University of Singapore,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-02-26T03:29:12Z,1mo ago
74673298,Software Engineer (Firmware-Audio AI Development),The candidate will be responsible for conversion of signal processing concepts (theoretical or prototyped in Mathlab or C-Language) into algorithms...,Merry Electronics (Singapore) Pte Ltd,West Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-02-26T07:13:00Z,1mo ago
73232882,AI / ML / Data Engineering,"We are looking for sensible and inquisitive engineers and scientists with a strong background in the fields of artificial intelligence, deep learni...",LRDTECH PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2023-08-23T10:48:00Z,30d+ ago
74239240,Research Associate (Computer Vision) [R00009130]. /,-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-06T02:40:22Z,20d ago
73738758,AI Engineer - Marketplace Intelligence and Data,"Possess a minimum of 3 years of cumulative work experience as a data scientist or AI/algo engineer in e-commerce/technology industry.
Proficiency i...",SHOPEE SINGAPORE LITE ADS,Central Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-02-14T13:39:00Z,30d+ ago
73096088,"Associate AI Scientist - Artificial Intelligence,SAP Labs Singapore",Artificial Intelligence team as part of SAP Labs Singapore has experienced professionals taking on challenges posed by the SAP customers. Based in ...,SAP Asia Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-01-17T14:38:00Z,30d+ ago
74017157,"Senior Software Engineer, AI Centre for Educational Technologies",-,National University of Singapore,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-02-26T03:16:06Z,1mo ago
73845270,AI/ML - NLP Engineer,"Be ready to make something great when you come here. Dynamic, inspiring people and innovative, industry-defining technologies are the norm at Apple...",Apple Inc.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2023-10-13T06:39:00Z,30d+ ago
73844391,"AI/ML - Siri Language Engineer (Vietnamese), Siri & Information Intelligence","We are looking for proven ability to be creative, take ownership of a project, a superior technical expertise, and a knack for solving problems tha...",Apple Inc.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-01-07T06:37:00Z,30d+ ago
73230770,AI Architect,We are seeking an experienced AI Architect to join our technology team. The ideal candidate will be responsible for designing and implementing adva...,Helical Solution,Central Region,Information & Communication Technology,Consultants,Full time,,2023-12-06T08:42:00Z,30d+ ago
73738779,[LTA-ITCD] SENIOR / EXECUTIVE AI ENGINEER / AI ENGINEER,You will harness the potential of AI in LTA. You will be overseeing the organisation’s AI projects and fostering collaboration to synergize AI effo...,Public Service Division,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-14T11:10:00Z,30d+ ago
73977613,"FVP, AI & Machine Learning Practitioner, Data Management Office",UOB Data Management Office is looking for an experienced and innovative AI Solution Architect and Machine Learning Engineering Expert to join DMO’s...,United Overseas Bank Limited (UOB),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-23T03:13:00Z,30d+ ago
73669461,Data Science (AI) Manager,"Proven track record of team management and technical leadership
Proven experience of solving engineering problems with AI, data science and machine...",TE Connectivity Singapore,Central Region,Engineering,Mechanical Engineering,Full time,,2024-02-11T16:12:00Z,30d+ ago
74348775,"Customer Success Engineer, Data Governance – ID: 602446","Hiring a Specialist with 5+ years of IT experience to guide tailored solutions for enterprise clients in cloud computing, AI, and IoT domains.",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),East Region,Information & Communication Technology,Networks & Systems Administration,Full time,"$8,000 – $10,000 per month",2024-03-10T15:48:44Z,15d ago
73404016,Internship - Enhance Reports & Process via Automation AI,"Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.
C...",Infineon Technologies,Central Region,Information & Communication Technology,Team Leaders,Casual/Vacation,,2024-01-30T16:09:00Z,30d+ ago
73857659,"Manager / Senior Manager, AI Governance",We are looking for experienced individuals to join the AI Governance team as Managers/Senior Managers. They will formulate and implement policies a...,Public Service Division,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-02-19T15:06:00Z,30d+ ago
72313405,Senior Data Scientist - Applied AI,"We are looking for a highly capable data scientist to design, develop and scale our AI/ML solutions. You will be understanding the business require...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2023-08-04T23:41:00Z,30d+ ago
73232466,Senior Game Designer (AI),"Describe the basic game situations (skills vs challenges) to collaborate with the AI, Level Design team in establishing levels of difficulty.
Work ...",Ubisoft Singapore Pte Ltd,Central Region,Design & Architecture,Web & Interaction Design,Full time,,2023-12-12T19:13:00Z,30d+ ago
73864611,"AVP, Software Developer (AI Platform), Technology Group","You will help to build and sustains strong technology foundations forming the bedrock of GIC’s digital solutions.
What impact can you make in this ...",GIC Private Limited,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-02-19T20:07:00Z,30d+ ago
73711911,"School of Sports, Health & Leisure - Project Staff (IntelliCARE AI App)","The School of Sports, Health, and Leisure, a frontrunner in sports, health, and leisure education, is inviting applications to join its dedicated a...",Public Service Division,Central Region,Education & Training,Workplace Training & Assessment,Full time,,2024-02-13T10:12:00Z,30d+ ago
72312984,"Platform Operation Specialist , AI Data Search And Operations - Trust and Safety","TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is ...",TIKTOK PTE. LTD.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2023-08-17T13:35:00Z,30d+ ago
72310322,Risk Services - AI Solution Specialist,We are looking for a seasoned AI Solutions Specialist with a proven track record in the financial services sector. The ideal candidate will possess...,PricewaterhouseCoopers,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2023-10-24T10:38:00Z,30d+ ago
73501739,"Product Policy Manager, AI Applications, Trust & Safety",TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Product Management & Development,Full time,,2024-02-02T23:46:00Z,30d+ ago
74296443,Senior Machine Learning Research Manager,"The Machine Learning team is responsible for delivering tangibly intelligent devices across all current and future product categories at Dyson.
Wor...",Dyson Operations Pte Ltd,Central Region,Banking & Financial Services,Banking - Corporate & Institutional,Full time,,2024-03-07T10:45:00Z,19d ago
72410496,Research Engineer - AI & Networking Systems,AMD is looking for Member of Technical Staff (Staff Researcher) who is passionate about research and can make technical contributions to projects t...,Advanced Micro Devices (S) Pte Ltd,East Region,Education & Training,Research & Fellowships,Full time,,2023-12-22T12:38:00Z,30d+ ago
72315444,"Product Policy Manager, AI Applications, Trust & Safety","TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is ...",TIKTOK PTE. LTD.,Central Region,Marketing & Communications,Product Management & Development,Full time,,2023-09-20T07:05:00Z,30d+ ago
74342172,Robot Arm Motion Control Algorithm Engineer - ByteDance Research,"About ByteDance Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, includin...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-09T03:52:00Z,17d ago
74296951,"Assistant Principal Engineer, Artificial Intelligence, Mobility Road","Able to lead a team of researcher and/or R&D Engineer for the development of ITS applications.
Experience and proficient in applying AI and Data An...",ST Engineering Ltd,West Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-07T10:28:00Z,19d ago
74285303,Senior Computer Vision Engineer,"Our algorithm team designs, develops and implements state of the art computer vision solutions to address needs of complex Rapsodo products. As a S...",Rapsodo Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-05T11:49:00Z,21d ago
72310555,"Product Manager, AI Applications, Trust & Safety","TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is ...",TIKTOK PTE. LTD.,Central Region,Marketing & Communications,Product Management & Development,Full time,,2023-09-20T07:05:00Z,30d+ ago
74298764,Software Engineer,"Duties and responsibilities:Involved in design and development of requirements that improve on our software UroX suite.
Maintenance and improvement...",Biobot Surgical Pte Ltd,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-07T10:43:00Z,19d ago
74337969,Solution Architect,"Summary: responsible for developing reference architecture, solution architecture, related standards, architecture patterns and partnering with IT ...",ASTEK Singapore Innovation Technology Pte. Ltd.,Central Region,Information & Communication Technology,Architects,Full time,,2024-03-08T15:16:00Z,17d ago
74247638,Software Engineer,Software Engineer,Biobot Surgical Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$4,800 – $6,300 per month",2024-03-06T06:19:52Z,20d ago
74320781,Research Engineer I (Engineering) [R00011322],-,Nanyang Technological University,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-08T06:19:43Z,18d ago
74288053,School of Infocomm - Project Engineer [1-Year Contract],"As a project engineer, you will work with academic staff and RP industry partners to design, develop, and deploy AI/ML projects. You are expected t...",Public Service Division,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-02T02:39:00Z,24d ago
74298215,Computer Vision Algorithm Engineer,The Ministry of Science and Technology is currently focusing on cutting-edge technology research and application implementation in fields such as A...,Fourth Paradigm Southeast Asia,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-07T10:30:00Z,19d ago
74073063,"Partner Engineer Specialist, Machine Learning and Artificial Intelligence","As a Partner Engineer Specialist in Machine Learning and Artificial Intelligence, you will work closely with partner development managers and partn...",Google Inc.,Central Region,Information & Communication Technology,Management,Full time,,2024-02-27T22:15:00Z,27d ago
74240121,Project Officer (Computer Engineering/Science).,-,Nanyang Technological University,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-06T03:04:55Z,20d ago
74247484,Research Associate (Computer Science/Computer Engineering (R00011416),---,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-06T06:05:01Z,20d ago
74259778,Research Associate (Artificial Intelligence),-,Nanyang Technological University,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-07T01:44:11Z,19d ago
74220820,"Data Engineer, Sensor & Machine Learning Lab (6241)",-,Changi Airport Group (Singapore) Pte. Ltd.,East Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-03-05T06:15:50Z,21d ago
74105163,"AVP/Senior Associate, Data Engineer, Investment & Trading Technologies, Technolo","Business Function Group Technology and Operations enables and empowers the bank with an efficient, nimble and resilient infrastructure.",DBS Bank Limited,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-02-29T01:17:59Z,26d ago
73977356,Artificial Intelligence/Machine Learning Engineer,"Bachelor, Master or PhD in STEM-related disciplines (e.g., Computer Science, Engineering), or minimally 3 years of practical experience in Machine ...",Singapore University of Social Sciences,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-23T02:56:00Z,30d+ ago
74259020,Research Engineer II [Machine Learning],-,Nanyang Technological University,Central Region,Engineering,Field Engineering,Full time,,2024-03-07T01:18:42Z,19d ago
74158026,"Research Engineer (MCF Group / AFST Division), SIMTech",Smart Urban Logistics Group of Resilient Value Chain Division is searching for data scientist/engineer who will lead and support projects in operat...,A*STAR Research Entities (A*STAR),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-03-01T12:57:00Z,25d ago
74180760,Senior/Research Engineer,The candidate will work closely with other researchers in the design new technology solutions as well as to complement existing technology areas.,Merry Electronics (Singapore) Pte Ltd,West Region,Engineering,Electrical/Electronic Engineering,Full time,"$6,000 – $8,500 per month",2024-03-04T02:29:06Z,22d ago
73814965,Machine Learning (ML) Engineer,"Develop and deploy effective machine learning models, analyze data, and enhance algorithms.
Cleaning and preparing datasets, training models, and e...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-17T01:03:00Z,30d+ ago
74253453,Project Officer (Computer Engineering/Computer Science/Electronics Engineering/,-,Nanyang Technological University,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-03-06T10:35:12Z,20d ago
74094574,Data Scientist (Machine Learning) - Trust and Safety,"TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headq...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-02-28T10:26:00Z,27d ago
74224378,"Research Fellow (Machine Learning in Optimization), ChBE","Research Fellow (Machine Learning in Optimization), ChBE",National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-05T07:55:28Z,21d ago
72699988,Python Software Engineer,"Are you a Software Engineer with strong Python/PySpark skills, deep understanding of Azure cloud-based AI environments and experience with CI/CD? P...",Procter & Gamble I'ntl Operations SA Singapore Branch,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-01-03T04:36:00Z,30d+ ago
74708370,Research Fellow (Machine Learning for Storm Surge Prediction) - VW6,-,Singapore Institute of Technology,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-25T09:18:40Z,1d ago
74612515,Machine Learning Ops - Global SRE,MLOps - Global SRE team is responsible for the stability of machine learning systems under the Global Monetization Products and Technology organiza...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-03-20T18:54:00Z,5d ago
74597577,Research Fellow in Quantum Chemistry Quantum Machine Learning for Drug Discovery,-,National University of Singapore,Central Region,Science & Technology,Chemistry & Physics,Full time,,2024-03-20T05:57:24Z,6d ago
74521341,Research Fellow (Infectious Disease Modelling and Machine Learning for Public He,-,National University of Singapore,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-18T02:46:32Z,8d ago
74710985,Data Engineer,SBS Transit Ltd is seeking skilled Data Engineer to join our Information & Technology Division.,SBS Transit Limited,Central Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-03-25T10:31:43Z,1d ago
74541476,Senior Data Scientist,"We’re looking for a passionate and talented Data Scientist / Senior Data Scientist to join our rapidly growing team. In this role, you’ll have the ...",THE BOSTON CONSULTING GROUP PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-18T14:22:00Z,7d ago
74634266,Data Centre Engineer,"Work Life Balance 
Good learning Opportunity",OPUS IT Services Pte Ltd,North Region,Information & Communication Technology,Networks & Systems Administration,Full time,"$2,500 – $3,000 per month",2024-03-21T07:24:22Z,5d ago
74661967,"Algorithm Engineer (Optimisation & Implementation, Smart Manufacturing)","Seeking Algorithm Design / Algorithmic Optimisation Engineer
Require Masters in Computer Science Engineering",Good Job Creations (Singapore) Pte Ltd,Central Region,Engineering,Electrical/Electronic Engineering,Full time,"$5,000 – $7,000 per month",2024-03-22T07:54:45Z,4d ago
74611662,Research Scientist (IoT Systems),"Responsible for building / e-mobility IoT system design & development, connectivity & data architecture, AI/ML models and control strategy developm...",ROBERT BOSCH (SOUTH EAST ASIA) PTE. LTD.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-20T18:49:00Z,5d ago
74735133,Senior Data Architect (Azure/Synapse),Showcase your expertise in Microsoft Azure with a global IT consultancy company!,MTC Consulting Pte. Ltd.,Central Region,Information & Communication Technology,Architects,Full time,"$9,000 – $13,000 per month",2024-03-26T07:12:30Z,6h ago
74703770,"Associate, Data Implementations",The team is looking for experienced investment data specialists to enhance and expand our capabilities to capture the growth opportunities with a s...,Blackrock Expert Services,Central Region,Banking & Financial Services,Analysis & Reporting,Full time,,2024-03-25T04:10:00Z,1d ago
74496283,Senior Data Scientist,We are seeking a highly skilled and motivated Senior Data Scientist to join our Identity Verification Product team. The successful candidate will l...,Advance.AI,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-15T10:36:00Z,11d ago
74716425,Academy Data Engineer (Fresh Grad are Welcome),"If you wish to progress your career into next gen data engineering, visualization, and advanced analytics solutions this opportunity is for you. We...",LUXOFT INFORMATION TECHNOLOGY (SINGAPORE) PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-25T15:04:00Z,22h ago
74705785,Research Fellow/Research Engineer (Simulation and Software Development) - WX5,-,Singapore Institute of Technology,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-03-25T07:20:34Z,1d ago
74716133,Research Fellow,We are seeking a highly motivated and skilled Postdoctoral Researcher to join our team and contribute to an exciting project focused on understandi...,SUTD (Singapore University of Technology & Design),Central Region,Education & Training,Research & Fellowships,Contract/Temp,,2024-03-25T14:58:00Z,22h ago
74679938,Senior/ Research Scientist (Numerical Weather Prediction Branch),"Within CCRS, the Department of Weather Research (DWR) leads the research and development (R&D) of our core tropical, convective-scale ‘SINGV’ model...",Public Service Division,North-East Region,Education & Training,Research & Fellowships,Full time,,2024-03-23T02:09:00Z,3d ago
74703762,Quantitative Developer,Options Group is assisting a Quantitative Trading Firm that leverages on cutting-edge technology to deliver the best innovative solutions to their ...,OPTIONS GROUP SINGAPORE CONSULTING PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-25T02:51:00Z,1d ago
74736600,Engineer (DataOps),"Singapore-based IT security company seeks DataOps Engineer for design, development, integration, testing, commissioning etc.",Reeracoen Singapore Pte Ltd,East Region,Information & Communication Technology,Engineering - Software,Full time,"$4,000 – $5,200 per month",2024-03-26T08:23:32Z,5h ago
74736666,Software Development Technical Manager,--,Thermo Fisher Scientific,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-03-26T08:23:51Z,5h ago
74734788,Specialist Solutions Architect (ML),"As a Specialist Solutions Architect (SSA), you will guide customers in building big data solutions on Databricks that span a large variety of use c...",Databricks,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-26T04:48:00Z,8h ago
74567719,Sr. Solutions Engineer,"As a Pre-sales Sr. Solutions Engineer (Analytics, AI, Big Data, Public Cloud), you will guide the technical evaluation phase in a hands-on environm...",Databricks,Central Region,Engineering,Field Engineering,Full time,,2024-03-19T12:37:00Z,7d ago
74725057,Research Fellow (Discrete-event Simulation / Explainable Reinforcement Learning,-,Singapore Institute of Technology,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T02:27:24Z,11h ago
74728926,Research Fellow/Engineer (RGB camera and LiDAR) - LX,-,Singapore Institute of Technology,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T04:10:04Z,9h ago
74666077,"Research Scientist (1-year contract), RISE","Write and publish research papers and tools at reputable academic venues.
QUALIFICATIONS
Minimum PhD's degree in Computer Science / Information Tec...",Hyperscal Solutions,West Region,Education & Training,Research & Fellowships,Contract/Temp,,2024-03-22T07:15:00Z,4d ago
74729008,Research Fellow/Engineer (Battery management systems) - ZW2,-,Singapore Institute of Technology,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-26T04:12:35Z,9h ago
74731090,Assistant Professor / Associate Professor / Professor in Aquaculture Tech.,-,Singapore Institute of Technology,Central Region,Education & Training,Teaching - Tertiary,Full time,,2024-03-26T05:33:41Z,8h ago
74717555,Senior Data Engineer,"Implementing security measures, including firewalls, access controls, and encryption, to protect the organization's infrastructure and data.
Managi...",ACHIEVE TECHNOLOGY ASIA PACIFIC PTE LTD,Central Region,Information & Communication Technology,Networks & Systems Administration,Contract/Temp,,2024-03-25T15:06:00Z,22h ago
74643238,Data Engineer Intern - Search & Recommendation (Summer 2024),"Design, build, and maintain data warehouse for Shopee’s e-commerce search and recommendation
Translate data requirements into scalable technical da...",SHOPEE SINGAPORE LITE ADS,Central Region,Information & Communication Technology,Database Development & Administration,Full time,,2024-03-21T16:38:00Z,4d ago
74688875,Solutions Architect,"As a Pre-sales Solutions Architect (Analytics, AI, Big Data, Public Cloud), you will guide the technical evaluation phase in a hands-on environment...",Databricks,Central Region,Information & Communication Technology,Architects,Full time,,2024-03-24T14:41:00Z,1d ago
74659508,"VP, Head of Enterprise Services Decision Science CoE","At American Express, you’ll be recognized for your contributions, leadership, and impact—every colleague has the opportunity to share in the compan...",American Express International Inc,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-03-21T02:22:00Z,5d ago
74703678,SCIENTIST/SENIOR SCIENTIST (MONITORING & EVALUATION),"NATIONAL CENTRE FOR FOOD SCIENCE
Officer will be expected to:
Manage the development and implementation of epidemiological studies to understand th...",Public Service Division,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-25T03:53:00Z,1d ago
74640919,Quantitative Research – University Graduate (Asia),"At Citadel, our mission is to be the most successful investment team in the world. Quantitative Researchers play a key role in this mission by deve...",Company Confidential,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-21T09:20:00Z,5d ago
74725019,"Research Associate, Business Analytics Centre","Research Associate, Business Analytics Centre",National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-03-26T02:26:04Z,11h ago
74612293,Research Engineer (Control Algorithms),"Leader is a high-tech environmental technology provider listed on SGX. As a Research Engineer specializing in control algorithms, you will play a c...",LEADER ENVIRONMENTAL TECHNOLOGIES LIMITED,Central Region,Education & Training,Research & Fellowships,Full time,,2024-03-20T18:52:00Z,5d ago
74568724,"Data Architect - Big Data, Teradata","Good exposure on Big Data, Hive, Hadoop, Data warehouse Concepts/Teradata, ETL.
Good exposure in Unix Shell scripting, Hadoop Eco systems such as H...",HCL Singapore Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-19T12:39:00Z,7d ago
74667799,"Research Scientist (1-year contract), RISE","Write and publish research papers and tools at reputable academic venues.
Qualifications
Minimum PhD's degree in Computer Science / Information Tec...",Singapore Management University,Central Region,Education & Training,Research & Fellowships,Contract/Temp,,2024-03-22T07:39:00Z,4d ago
74661712,"Scientist, Laboratory of Computational Cancer Genomics (GIS)","Scientist, Laboratory of Computational Cancer Genomics (GIS)","Agency for Science, Technology and Research (A*STAR)",Central Region,Science & Technology,Biological & Biomedical Sciences,Full time,,2024-03-22T07:42:28Z,4d ago
74715909,Autonomous Vehicle Service Engineer,This is a new role within our Operations Team where you will be responsible for autonomous vehicle operations in our customer sites where you will ...,Venti Technologies Pte. Ltd.,Central Region,Engineering,Automotive Engineering,Full time,,2024-03-25T14:59:00Z,22h ago
74536582,Software development Senior Specialist,"We are hiring Big Data support engineers who have good experience in Hadoop tool sets Hive, Hue, Spark, Kafka, Kudu, Flink, Ozone, SQL, and scripting.",NTT Data Services,East Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-03-18T10:33:20Z,8d ago
74568743,Lead Solutions Architect,"As a Pre-sales Lead Solutions Architect (Analytics, AI, Big Data, Public Cloud), you will guide the technical evaluation phase in a hands-on enviro...",Databricks,Central Region,Information & Communication Technology,Architects,Full time,,2024-03-19T12:37:00Z,7d ago
74680380,9 Day Wealth Management Internship,Many learning opportunities!,Private Advertiser,Central Region,Banking & Financial Services,Financial Planning,Part time,"$667 – $1,000 per month",2024-03-23T07:28:47Z,3d ago
74686247,"SR ENGINEER, CPIE RAM (RDA & METROLOGY) DETECTION","• Be part of the team to handle global business for RAM area, including Tool of Records (TOR), Model of Records (MOR), Manufacturing Tool Evaluatio...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-03-24T01:49:00Z,2d ago
